,title,video_id,channel_title,channel_id,description,date,viewCount,likeCount,dislikeCount,favoriteCount,commentCount,country
360,한국에 온 일본 소녀들의 변화에 깜짝 놀란 일본반응,thoCyD6DOrA,세상을말하다,UCSIx66_89zLSFOucZuBqxMQ,"구독하기 : https://bit.ly/34TlXrB 요즘 전세계적으로 한류의 인기가 역대 가장 높은 수준까지 올라갔습니다. 드라마, 영화 음악 등 예전에는 한류라는 말을 들어도 딱히 ...",2020-08-20,365337.0,5570.0,392.0,0.0,829.0,일본
362,한국 잠수함 소식을 접한 일본의 이유있는 절규 [일본반응],3uOe7Cw9lFg,세상을말하다,UCSIx66_89zLSFOucZuBqxMQ,"구독하기 : https://bit.ly/34TlXrB 대한민국이 최초로 기동사령관을 맡은 2020 림팩이 현재 진행중입니다. 한국의 잠수함과 전술, 실력 등이 전세계에 인정을 받은 결과 ...",2020-08-20,113847.0,2574.0,93.0,0.0,327.0,일본
365,대놓고 중국을 싫어하는 한국 여친에 충격받은 미국인(해외반응),_pes-XL0knQ,호기심 KOREA,UCmfJM_VTJ2AECyTwf-vEL8g,중국을싫어하는이유#반중정서#해외반응#중국을싫어하는나라#한중일#외국인반응#중국관광객#중국인출입금지#중국동포 세계적으로 반중 정서가 확산되고 ...,2020-08-22,127443.0,2239.0,103.0,0.0,645.0,중국 미국
366,"중국 코로나19 백신 무관심 반응한 한국의 백신물량 공급순서? 베트남 충격! 중국, 러시아에 줄섰는데~ 리커창 총리, 미얀마 태국 캄보디아 라오스 베트남 우선공급 발표! 의미있나?",YtJFkHLkono,올타구 · 시사 이슈 문화,UCIrTicxp5LiAZ4qz9j6k9QA,"코로나 #베트남 #백신 #치료제 #방역 #해외 #외신 #일본 #중국 #한국 #정은경 #트럼프 #미국 #권준욱 * 인트로 음성은 DayDreamSound, 인공지능 성우 서비스 ...",2020-08-25,116326.0,0.0,0.0,0.0,140.0,러시아 중국 미얀마 라오스 캄보디아 베트남 태국
367,[해외반응] 세계여성들이 현재 한국남자 인기는 1위이고 결혼하면 최고다 말하는 놀라운 이유...반면 &quot;일본남자가 최악이다&quot;! 일본여성도 묵묵히 인정 #일본반응#한국반응#해외반응,U5aunGbU2Wk,뉴스탓,UCq2LrVSAavXDBl7dNvdkwlA,"[해외반응] 세계여성들이 현재 한국남자 인기는 1위이고 결혼하면 최고다 말하는 놀라운 이유...반면 ""일본남자가 최악이다""! 일본여성도 묵묵히 인정 #일본반응#한국 ...",2020-08-21,2428.0,16.0,11.0,0.0,5.0,일본
369,네덜란드사람들의 한국과자에 반응! 전통 및 이상한 과자 || 불닭볶음맛 아몬드 빼빼로 약과 달고나 인절미과자,w7BZvrqIsHw,Nene Selene 네네 셀레네,UCYqUiL81C9hVkGu4N42SrvQ,안녕하세요~ 네덜란드에 있는 동안 영상을 많이 찍었어요~ 네덜란드 사람들은 한국과자에 어떻게 반응할지 오늘 보도록 하겠습니다. Music: youtube audio library ...,2020-08-20,4718.0,252.0,2.0,0.0,76.0,네덜란드
370,[일본반응] 일본은 한국보다 영어를 못한다는 주장에 일본인들이 보인 반응,DKPaRVd5Z2Q,소녀통신 • 조회수239만회,UCjDWkLPAXMbQB5wiwc-BytA,한 대한한국 네티즌의 도발적인 글이 일본 커뮤니티 사이트에서 논란을 불러일으켰습니다 한 한국네티즌이 일본인들은 영어를 6년이나 배웠는데 영어를 전혀 못한다 ...,2020-08-20,32750.0,1027.0,14.0,0.0,186.0,일본
371,[일본반응] 트럼프 한국의 핵무장 핵미사일 발언 ! 발칵뒤집힌 일본 ! 세계 군사력 순위 핵보유국 강대국 한국 해외반응,UEfXUU04K1k,대고구려제국,UCZcAFmohWEhKP2XA3Zf766g,한국#현무미사일#해외반응#일본반응#네티즌반응 미국의 트럼프대통령이 한국이 핵보유국이 될수도있다는 언급을했군요 세계 선진국 강대국 한국의 군사력 강화가 ...,2020-08-23,47195.0,934.0,38.0,0.0,161.0,일본
372,|중국반응| 中: 한국 최정상급 자동차 현대 제네시스 G90L! 중국의 롤스로이스? 홍치 H9와 비교해보자! 중국인들이 내린 냉정한 평가는?,MREyHUyNn5M,OKASHU,UCPWE1vJybVDM9L82OqsXFzg,최근 중국의 한 자동차 관련 채널에 현대자동차 제네시스 G90L과 중국 홍치H9를 비교하는 영상이 올라왔습니다. 현대 제네시스 G90을 한국 최정상급 자동차라고 ...,2020-08-24,196484.0,3155.0,169.0,0.0,462.0,중국
373,[일본반응] 한국의 KFX 전투기 AESA 레이더 질화갈륨 소자 일본 전투기를 압도하는 세계가 극찬하는 기술 ! 군사력 해외반응,NJ0Rp4kdyHY,대고구려제국,UCZcAFmohWEhKP2XA3Zf766g,KFX#해외반응#외국인반응#네티즌반응#일본반응 KFX 전투기 AESA 레이더 개발까지 완벽하게 성공 했군요 ! 질화갈륨 소자 TRM 1300개 장착 ! 더욱 강해지는 ...,2020-08-20,65863.0,834.0,38.0,0.0,73.0,일본
374,"[일본반응] 모리셔스 기름유출, 한국이 재조명되고 있다. 태안의 기적",0xIz5oOjF-E,모인나TV,UC6-x86E-4TUaJql95QltYvg,모리셔스기름유출 #해외반응 #일본반응 끝내 두동강이 나버린 일본선박 와카시오호의 어눌한 대응과 천혜의 자연환경을 갖고 있던 모리셔스의 현지상황을 안타까운 ...,2020-08-19,2396.0,49.0,1.0,0.0,13.0,모리셔스 일본
375,[일본반응] 한국 현무4 미사일 탄두중량이 4톤 ! 발칵뒤집힌 일본 난리난 상황 ! 강대국 한국 군사력 핵무장 핵보유국 해외반응,fIMyVJq3PSg,대고구려제국,UCZcAFmohWEhKP2XA3Zf766g,현무미사일#한국#해외반응#일본반응#네티즌반응 최첨단 한국군 현무4 미사일 탄두 4톤. 마하 10로 낙하 비행을하면서도 회피 기동 시스템도 탑재한 요격이 어려운 ...,2020-08-22,107982.0,1841.0,85.0,0.0,245.0,일본
376,일본이 열광하는 천재소녀가 한국 정복하러 왔다가 1시간만에 눈물을 쏟은 이유,k-5AqNNpkMA,진포터,UCLSwrLvogchtwr9dbJ9edWQ,일본의 천재 만들기 프로젝트를 아시나요? 안녕하세요. 대한민국에 관한 세상 모든 반응을 모아 전달하는 채널 세모반입니다 앞으로 많은 관심과 사랑 부탁드립니다.,2020-08-25,4179626.0,60009.0,2821.0,0.0,9659.0,일본
377,일본 역사학자가 전하는 한국 강제병합#일본방송#일본반응#한일자막,K9wQi0g_lxo,조문주 강의실,UC8WzOoNEJiT_9_lAvvGvvmA,"야마다 아키라: 메이지대학 문학부 교수, 역사교육자협의회 위원. 일본 근현대사 전공. 일본 군사사 분야의 권위자. 메이지대학 '평화교육 노보리토연구소 자료관' 관장 ...",2020-08-22,3518.0,144.0,2.0,0.0,10.0,일본
378,[일본반응] 한국 KFX 전투기 국산 기술력 조립공장 상황 ! 발칵뒤집힌 일본 세계 강대국 군사력 현무4 미사일 해외반응,FrIPKXXwvvA,대고구려제국,UCZcAFmohWEhKP2XA3Zf766g,"해외반응#외국인반응#네티즌반응#일본반응#반응 한국산 최강 전투기 KF-X의 프로토타입이 공개 ! 한국항공우주산업, 경남 사천 공장! 중앙동체와 주익 조립공장 ...",2020-08-24,110881.0,1605.0,81.0,0.0,114.0,일본
379,임신 소식 가족들에게 알렸을 때 반응 #임밍아웃 [한국 인도네시아 국제커플 eng sub] Reaction when I tell my family you&#39;re pregnant,57sRc1PyLPc,전쟈니JeonJohnny,UCDBfHHLI83YFbg-q9i794qw,English and Indonesian subtitles are available. #임밍아웃 어머니께서 담도암 투병 중이라 기쁜 소식을 전해 드리고 싶었습니다. 오늘도 항암치료하러 입원하신 ...,2020-08-24,3511.0,65.0,1.0,0.0,32.0,인도네시아
381,이탈리아에서 온 예술 고등학생이 한국 음악실을 보고 놀라운 반응을 보이는 이유!,zLPCC5pILCA,레만 Reman [로마사는 한국남자],UC0MhsY1Nc467re-66o6xwRg,정말 대단했습니다. 한국 학교에서 이런 다양한 경험과 체험을 할 수 있다는게 정말 놀랐고 이런 모든 부분을 학생들이 소화한다는 것에 더욱 놀랐습니다. 정말 환경 ...,2020-08-25,19994.0,837.0,8.0,0.0,71.0,이탈리아
382,베트남 축구 영웅도 결국... 일본.박항서.베트남.한국.해외반응.,U9AdEny4_cw,대취,UCzYRtpg0qSys58OsDdCVvlg,베트남 #박항서 #한국 #축구.,2020-08-22,142250.0,3723.0,127.0,0.0,193.0,베트남 일본
383,[일본반응] 현재 미국에서 거주하고 있는 일본인들이 말하는 한국의 위상. &quot; 도대체 한국은 일본보다 몇 광년을 앞서가 있는 거야?&quot;,jKm3jotL6dA,슬기로운반도,UCtjwpJspRmtHO0Go068Q_CA,현재 미국에서 거주하고 있는 일본인들이 말하는 한국의 위상과 그 반응을 전해드립니다. 영상이 마음에 드셨다면 좋아요와 구독 부탁드립니다. :) 시청해주셔서 감사 ...,2020-08-22,122137.0,3199.0,71.0,0.0,152.0,미국 일본
386,"[해외반응] 한국의 교육 시스템은 절대 NO, 하지만 입시 시스템만큼은 닮아가는 미국?",7DwJ8s7w7s0,엠킴MKim TV [34%],UCnKfrTIBDdQomhItGZiAHxg,해외반응 #한국교육 #미국교육 오늘의 엠킴티비 하루이슈에서는 세가지 큰 주제를 다루었습니다! 아래 타임라인을 참고 해 주세요~!^^ 00:00 인트로 1:16 뉴욕타임즈 ...,2020-08-22,4984.0,224.0,9.0,0.0,52.0,미국
388,영국BBC 한국 현재상황 집중보도에 해외네티즌반응,6OpZSc1g4P0,soothing 수딩영어TV,UC6-3Isn0GDCScEU0JdC4OqQ,"전세계가 사상 초유의 위기 속에서 신음하고 있는 이 때에, 그 어느 때보다도 사회적 거리두기가 강조되고 있는 상황입니다. 좀처럼 나아질 기미를 보이지 않고 점점 ...",2020-08-25,1160.0,43.0,0.0,0.0,42.0,영국
389,[일본반응] 한국의 K-9 자주포 에스토니아 해외수출 군사력 기술력을 세계가 인정한 이유! 강대국 경제 무기 KFX 현무 미사일 해외반응,Fc7Z7zIdhB4,대고구려제국,UCZcAFmohWEhKP2XA3Zf766g,한국 K-9 자주포! 노르웨이에이어 에스토니아 수출까지 성공하는군요 ! 현무4 미사일 KFX 전투기 항공모함 핵잠수함 K-2 흑표 전차까지 ! 끝없이 발전하는 대한민국 ...,2020-08-25,16789.0,470.0,26.0,0.0,65.0,에스토니아 일본
390,|중국반응| 한국과 북한이 통일한다면 세계는 어떻게 될 것인가?  중국인들은 남북한 통일을 어떻게 바라보고 있을까?,WGvY1_HIrik,오모양의 5분 중국이야기,UCz5m-ntKjN4CK_NRal1psuA,"지난 5월, 중국의 한 온라인 채널에 ""우리나라와 북한이 통일하면 세계는 어떻게 될까""라는 주제로 짧은 글이 하나 올라왔는데요 글쓴이는 북한에게 좋은 점은 드디어 ...",2020-08-20,10739.0,553.0,9.0,0.0,148.0,중국 북한
391,▶[일본반응] 日전문가 &quot;한국 원전기술&quot; 일본추월 &quot;죽기보다 싫은건 한국이 추월하는건데&quot;,FsB4Xv5W84Y,베이비버그 BabyBug,UCwi3lDb3ovlUO_Ds6QfdKqA,"""구독과 좋아요 그리고 ""알림설정""을 꼭 눌러주세요"" ""과도한 욕설 및 비방 등의 댓글은 자동 보류됩니다"" (내용) ▷글로벌 핵기술에 정통한 테피아 연구소의 쿠보타 ...",2020-08-25,18864.0,644.0,21.0,0.0,130.0,일본
394,"[해외반응] 한국에서 일주일만에 3배 증가하자 최고의 예측 모델이 놀랍게 작동하는 이유, 영국도 깜짝 놀라 대응 &#39;무슨 상황인가&#39; 반응",0q-rQr_kNYY,와트맨,UCCMxAf6uEc0csVVdW1dkkxw,"[해외반응] 한국에서 일주일만에 3배 증가하자 최고의 예측 모델이 놀랍게 작동하는 이유, 영국도 깜짝 놀라 대응 '무슨 상황인가' 반응 안녕하세요. 와트맨 채널은 해외 ...",2020-08-25,10009.0,386.0,10.0,0.0,24.0,영국
395,"[일본반응] 한국에 완승했다고 난리난  일본에 자국민이 되려 퇴짜 놓는 이유, 눈가리고 아웅하다가 딱걸린 상황 반응",iWb_2jyh5Ko,와트맨,UCCMxAf6uEc0csVVdW1dkkxw,"[일본반응] 한국에 완승했다고 난리난 일본에 자국민이 되려 퇴짜 놓은 이유, 눈가리고 아웅하다가 딱걸린 상황 반응 안녕하세요. 와트맨 채널은 해외 이슈를 주로 ...",2020-08-21,9743.0,361.0,6.0,0.0,12.0,일본
396,파맛첵스 먹방! 한국 시리얼 처음 먹어본 미국 가족 반응은?,7wthhmLbtcU,하이채드 Hi Chad,UCY7grSEoAYdkcVpzc3-zUxw,"채드와 그랜트형의 가족은 처음으로 한국 시리얼을 먹어봐요! 그들은 파맛 첵스, 오레오 오즈, 그리고 오레오 오즈 레드 먹어봤어요! 파맛 첵스 먹어보샸나요? 마음에 ...",2020-08-26,29158.0,1857.0,12.0,0.0,218.0,미국
397,한국에서 받은 마스크 이탈리아에서 열어보고 감사하는 반응을 보인 이유는?!,gMOMMJHuRyQ,레만 Reman [로마사는 한국남자],UC0MhsY1Nc467re-66o6xwRg,한국에서 구독자님들에게 받은 마스크를 언박싱 해보고 정말 감사한 반응을 보였습니다. 촬영 중간에 나중에는 감동적이어서 울컥 했네요 ㅠㅠ 체력도 많이 회복 된 ...,2020-08-28,32976.0,1411.0,27.0,0.0,94.0,이탈리아
398,한국 쮸쮸바를 처음 보고 깜짝 놀란 미국 부모님 반응 ㅋㅋ,MIjvW7AueeY,올리버쌤,UCicKQUi8h4NI81wDmrDBD4A,"여러분은 여름에 어떤 쮸쮸바를 즐겨 드시나요? 저도 한국에 살았을 때 쮸쮸바를 자주 먹었어는데요, 혹시 쮸쮸바가 미국이나 서양 나라에서 보기 힘든 종류의 ...",2020-08-28,849082.0,25929.0,265.0,0.0,3246.0,미국
399,[해외반응] 한국의 소주묘기를 본 외국반응!!   다양한 폭탄주에 신기해 하는 외국인반응!! #일본반응 #해외반응 #소주 #폭탄주 #한국문화 #네티즌반응 #한국술문화,epKIgYfoujI,다른생각TV,UC-kHm6OIeijAMTXZjJiLPVA,한국의 소주묘기를 본 외국반응!! 다양한 폭탄주에 신기해 하는 외국인반응!! #현지반응 #한국폭탄주 #소주 #소맥 #맥주 #술문화 #밤문화 #한국문화 #해외반응 #일본 ...,2020-09-01,96473.0,2071.0,60.0,0.0,40.0,일본
401,[해외반응] 세계적인 석학이 말하는 앞으로의 한국!! 한국 그 자체로 하나의 문명이다!!      #일본반응 #해외반응 #외국반응 #외국인반응 #석학 #국뽕 #한국문화 #한국인,9cTG8Bla2Vw,다른생각TV,UC-kHm6OIeijAMTXZjJiLPVA,세계적인 지성이며 석학교수가 말하는 앞으로의 한국!! 달라진 위상!! 한국 자체가 하나의 문화이며 문명이다!! #해외반응 #일본반응 #c19 #네티즌반응 #국뽕 ...,2020-08-27,135687.0,6170.0,67.0,0.0,210.0,일본
402,중국반응│한국의 병역제도│대한민국 남자들의 군복무 의무│한국 남자에게 군복무란?│​중국어로[路]​,zyxc2UIdtps,중국어로 [路],UCxV6HwAqpzkAN1J2s9LolgQ,대한민국의 남자라면 누구나 거쳐야 하는 인생의 관문이 바로 군복무입니다​ 조국의 부름을 받고 군에서 당당하게 군 복무를 마친 모든 선후배 예비역 장병분들 수고 ...,2020-09-01,335415.0,6620.0,159.0,0.0,863.0,중국
403,[일본반응]2019년 일본 최고의 명곡을 커버한 한국 걸그룹 멤버에 일본인들이 감탄한 이유 &quot;일본노래를 부르니까 한국 아이돌의 실력이 확 체감된다&quot;,OomUdq0aYEU,염탐꾼,UCNsf6ZhF7SE40mumCawVwWQ,썸네일이 아이유로 보이는 기분이.......... 아이유 아닙니다. ※영상이 유익하셨다면 '구독' 과 '좋아요' 그리고 '알림 설정' 까지 해주세요! -Clova Dubbig으로 제작된 AI ...,2020-08-28,268136.0,2727.0,137.0,0.0,416.0,일본
404,한국의 라볶이를 처음 먹어본 일본인의 반응은?!,shEFU5vGKmM,Sakura Memories,UCa8ss0P4W2Otce-V-4IXVBw,사쿠라메모리즈 채널 멤버쉽(한자+회화 강의) https://www.youtube.com/channel/UCa8ss0P4W2Otce-V-4IXVBw/join 사쿠라메모리즈 인스타그램 아야 ...,2020-08-27,127037.0,4316.0,66.0,0.0,264.0,일본
407,✅ 자존심을 버리고 한국에 도움을 요청한 중국상황#해외반응#한국#외국인반응#일본반응#현지반응#외신반응#세계반응#중국반응#싼샤댐#홍수#태풍#LNG#컨테이너선,IVlHSUfo1a4,시사RANG • 시사랑,UCO1aMZ-K8kA2hlbaRI-OuvA,한국이 세계 최초로 액화천연가스(LNG) 추진 초대형 컨테이너선을 바다에 띄웠습니다. 같은 배를 먼저 수주했던 중국이 납기일을 계속 연기하는 사이에 더 빨리 출고 ...,2020-08-26,104889.0,1824.0,71.0,0.0,100.0,중국 일본
408,✅ 중국에 뒤통수 맞고 한국에 SOS 보낸 아랍에미리트#해외반응#한국#외국인반응#일본반응#현지반응#외신반응#세계반응#중국반응#태풍#홍수#엔씽#컨테이너팜#스마트팜#수직농장#수경재배,E9M2W2cgN4U,시사RANG • 시사랑,UCO1aMZ-K8kA2hlbaRI-OuvA,펜데믹 확산으로 식량 수출입에 차질이 빚어지자 식량 안보가 국제 현안으로 떠오르고 있죠. 이런 가운데 식량의 수입 의존도가 높은 아랍에미리트(UAE)는 사막 ...,2020-08-27,138521.0,4006.0,122.0,0.0,82.0,중국 일본
409,[베트남] 한국 막 대하던 베트남 한국에 이어 미국에서 들려온 소식에 경악하는 이유 &quot;여긴 망했다 한국이 대단하긴 대단하구나&quot; 베트남 반응 현지 박항서 교민도 놀란 상황 해외반응,NTAQm2ehGUI,와트맨,UCCMxAf6uEc0csVVdW1dkkxw,"[베트남] 한국 막 대하던 베트남 한국에 이어 미국에서 들려온 소식에 경악하는 이유 ""여긴 망했다 한국이 대단하긴 대단하구나"" 베트남 반응 현지 박항서 교민도 놀란 ...",2020-09-01,1074533.0,14107.0,631.0,0.0,859.0,베트남 미국
410,이탈리아에서 한국으로 왔는데 한 식당에서 생활 방역하는 모습을 보고 정말 놀랐습니다! 세계적으로 놀라는 반응을 보이는게 이해가 되네요...,hq0G5xadOoA,레만 Reman [로마사는 한국남자],UC0MhsY1Nc467re-66o6xwRg,이탈리아에서 한국에 왔는데 한 식당에서 방역을 매우 철저하게 하는 모습을 보고 정말 놀랐습니다. 전 세계적으로 케이방역이 이슈가 되어서 정말 궁금했는데 식당 ...,2020-08-27,12894.0,591.0,7.0,0.0,43.0,이탈리아
