,title,video_id,channel_title,channel_id,description,date,viewCount,likeCount,dislikeCount,favoriteCount,commentCount
63,한국을 부러워하는 해외 대학생들 해외반응 - 미국 대학에서 한국 학생에게 감탄하는 반응,rUEhPIintb0,데보이,UC9Uf0ZCFKKy65uCOf6oCrOQ,해외반응#한국해외반응#미국반응 한국을 부러워하는 해외 대학생들 해외반응 - 미국 미국 대학에서 한국 학생에게 감탄하는 반응 최근 미국 명문대학인 펜실베니아 ...,2020-07-08T06:55:16Z,139658,1679,141,0,60
64,[단독 해외반응] 한국에서 전 세계 최초로 설치된 터널에 &#39;이것&#39;을 보고 놀라는 이유//&quot;한국인들의 머릿속이 궁금하다&quot;,__K0g9alzms,존크TV,UCitaXlLp5Oy0aKmH2_y0xFw,구독하기 : https://bit.ly/39beO6A 영상을 시청해주셔서 감사합니다. #해외반응#외신반응#단독반응.,2020-07-08T03:17:14Z,184791,4231,65,0,74
65,"&quot;한국의 양심 사진이 올라오자&quot; 발칵 뒤집힌, 해외 네티즌 반응",aTUBrsuUFWE,[글리] 글로벌리플,UCY7Qmb-fbFHozWtuy5P5i4g,"구독하기 https://bit.ly/35W9ovl #해외반응 #외국인반응 #네티즌반응 #쌀뒤주 궁금했던 세계의 반응. 글로벌 리플, [글리]입니다. 구독과 좋아요는 큰 힘이 됩니다!",2020-07-14T09:00:47Z,379051,7782,146,0,430
66,✅세계 무기시장에서 독일이 한국에게 밀린 이유 #해외반응#외국인반응#일본반응#해외반응#현지반응#일본#외신반응#세계반응 #k-9 #독일 #자주포 #PzH2000 #포병 #육군,wK4-aktOWF4,시사RANG • 시사랑,UCO1aMZ-K8kA2hlbaRI-OuvA,"한국의 무기를 보고 충격받은 독일의 상황 세계 최고의 자리를 빼앗은 한국비밀병기 #실시간급상승동영상1위,일본불매운동,불매운동 일본반응#해외반응#인기 ...",2020-07-13T08:00:14Z,152526,3013,100,0,81
67,해외반응 일본반응 한국의 세계 무기 수출 순위 세계가 부러워하는 한국산 ! 일본 열등감 폭발 깜짝놀란 상황 !,7uK_LdKaz3o,대고구려제국,UCZcAFmohWEhKP2XA3Zf766g,"해외반응 #외국인반응 #네티즌반응 #일본반응 #중국반응 아베 일본이 질투하는 한국의 해외 무기 수출 , 정말 대단하군요 ! 인기급상승동영상1위 페페TV 리얼리즘 ...",2020-07-14T11:13:07Z,14359,393,15,0,38
68,"[해외반응] 외국인들이 보고 놀란 한국의 양심 사진들 모음, 해외 커뮤니티에서 화제가된 한국의 양심 사진들",aiY-Vs2Yab8,팩튜브,UCMYdWhFzXlu4b7KViEUmTWg,"안녕하세요! 팩트 기반 정보 전달 채널, 팩튜브입니다. 이번 영상에서는 한국에 방문한 외국인들이 보고 놀랐다는 한국의 양심 사진들과 그에 대한 반응을 알아 ...",2020-07-09T11:19:43Z,114671,2291,49,0,115
69,일본남자가 한국에서 스시를 먹을 때 반응 - 한국에서 초밥 처음 먹고 깜짝 놀란 일본인 남자,VOppYXLtUiI,MOAMOA TV모아모아티비,UCIsBKJBVGHAZuqZ8PrR-fag,한국에서 스시를 먹는 일본인 2탄 한국에서 스시를 먹는 일본인은 과연 어떻게 생각할까? 그가 한국에 1년동안 있으면서 스시를 안 먹은 이유? 한국 스시와 일본 스시 ...,2020-07-14T10:00:07Z,3148,60,1,0,10
70,[해외반응] 한국은 불가능을 성공시킨 한국 전세계 유일하다 #외국반응 #일본반응 #해외반응 #국뽕 #현지반응 #반응모음 #미국반응 #세계반응,q0YbGa-hbxo,다른생각TV,UC-kHm6OIeijAMTXZjJiLPVA,외국 언론에서 불가능한 일이라고 했지만 한국은 40년 만에 성공 합니다 이걸본 외국인 반응 #해외반응 #외국반응 #외국인반응 #일본반응 #한류 #국뽕 #외신반응 ...,2020-07-09T04:40:51Z,1176,0,0,0,8
71,[일본반응] 대마도의 눈물. 한국에게 뺏길까 두려워하는 일본 ‘도쿄보다 서울이 가까운데 한국에게 넘어가도 괜찬아’ / 불안한 일본인과 일본반응.,-BVjllo95t8,이슈트래커TV,UC64UJT4sQZKnyo1uyuUrwTw,한국인들에 대해 나쁜 행동을 한후 댓가를 치루고 있는 대마도와 주민들. 이를 기회로 생각하는 한국. 그리고 이를 불안하게 보는 일본정부 #일본#일본반응#대마도# ...,2020-07-09T01:30:00Z,165072,3877,172,0,397
72,"[해외반응] 기적이 일어났다!!선진국 중 최고 경제 성장률 이룬 한국, 모든 국제 사회가 한국을 뽑은 이유",TGQws1-Dv64,존크TV,UCitaXlLp5Oy0aKmH2_y0xFw,구독하기 : https://bit.ly/39beO6A 영상을 시청해주셔서 감사합니다. #해외반응#외신반응#G20.,2020-07-10T04:46:20Z,27137,1195,28,0,46
73,[파라과이반응] 한국의 멋진 드론쇼를 보고 자국 비판하는 파라과이 네티즌들,y8t2013a-dA,남미남자,UCKrXBdpehmqMtSeJBtugvjQ,관련기사* https://www.instagram.com/p/CCWC8y_Dpf3/,2020-07-08T22:26:34Z,84112,1683,31,0,67
74,[해외반응] 처음보는 한국자판기에 충격먹은 외국인반응 #일본반응 #해외반응 #외국반응 #현지반응 #외국인반응 #외신반응 #반응 #국뽕,QIkc2H4BU9s,다른생각TV,UC-kHm6OIeijAMTXZjJiLPVA,한국에 새로나온 자판기에 신기해하는 외국반응 모음 #일본반응 #해외반응 #외국반응 #현지반응 #외국인반응 #외신반응 #반응 #국뽕 #해외반응 한국 #해외반응 ...,2020-07-11T06:13:32Z,2521,0,0,0,7
75,한국에 유리한 노래를 불렀다며 비판하고 나선 일본반응,lNSrRsXBl4M,구네스북,UClHJcrFMOxCEPjjg6WlTmPw,"한국에 유리한 노래를 불렀다며 비판하고 나선 일본반응을 다뤘습니다. * 구네스북 그래픽 디자인은 자체 제작되었고, 자료사진과 자료영상은 라이센스비용을 적법 ...",2020-07-12T03:00:05Z,40328,1390,50,0,56
76,[단독해외반응] 아랍이 한국 경찰에게 고맙다고 중동 전체를 대표해서 감사하는 이유//한국인의 기술력이 중동 전체를 범죄에서 구하고 있다.,jNsIOiCZuLY,존크TV,UCitaXlLp5Oy0aKmH2_y0xFw,구독하기 : https://bit.ly/39beO6A 영상을 시청해주셔서 감사합니다. #해외반응#외신반응#한국경찰.,2020-07-11T03:00:07Z,26155,1271,36,0,39
77,미국인이 처음 한국 고등학교에 다닌다고 했을 때 가족들의 반응,s_Wxw2oHYQQ,어썸 코리아 Awesome KOREA,UC9HNi_aAXBgpI2zhibOAfAA,한국에서 고등학교를 다녔던 맥사라 처음 '한국'이라는 나라에 가는 미국인 딸에게 가족들이 했던 말은? ♥영상이 재미있으셨다면 구독 좋아요 누르는 센스! ♥출연자 ...,2020-07-10T09:01:26Z,284436,8141,65,0,360
78,해외반응 일본반응 한국의 KFX 전투기 AESA 레이더 기술 개발 완료 ! 깜짝놀란 일본 ! 세계 국방무기 한국군 !,qjAbKupI0hE,대고구려제국,UCZcAFmohWEhKP2XA3Zf766g,세계가 주목하는 한국의 KFX 전투기 AESA 레이더 이것을 집착하는 아베 일본 ! 옛날에는 상상치도 못한 일들이 벌어졌군요 세계속의 중심 한국군의 강대국 군사력 !,2020-07-10T11:05:55Z,84418,1357,65,0,128
79,"해외반응 일본반응 한국의 국산 첨단 무기 차륜형기관포 K-30 비호 ! 기술 개발, 해외수출 까지? 세계 한국군 국방 F-35 KFX 전투기 현무 미사일 !",ubDV-OCxuQM,대고구려제국,UCZcAFmohWEhKP2XA3Zf766g,해외반응 #외국인반응 #네티즌반응 인기급상승동영상1위 K-30 비호 F-35 KFX 전투기 현무 미사일 ! 한국산 무기 세계가 주목하는 한국의 차륜형 대공포 이것을 ...,2020-07-12T08:54:31Z,27027,459,17,0,17
80,"자화자찬 베트남 현지, 한국에서 일하려는 베트남인, 한국 반응은 비자발급 중단",3xwQLkJfPZc,뉴스트래커,UC4Dk6KUa9NsSE7MdPm9x3Eg,이번 영상에서는 자화자찬 하고 있는 베트남 현지반응과 달리 외국에서 갈 곳을 잃은 해외 체류 베트남인들과 한국에 들어와서 일하려고 위험을 무릅쓰는 베트남인들 ...,2020-07-09T04:12:18Z,35420,792,18,0,187
81,미국 명문대에서의 한국 주제Korea is cool because...해외반응 - 미국이것이 진정한 한국문화다.한류 열풍에 감탄하는 해외반응,z4kTSoLbPD4,데보이,UC9Uf0ZCFKKy65uCOf6oCrOQ,해외반응#한국해외반응#미국반응 미국 명문대에서의 한국 주제 : Korea is cool because... 해외반응 - 미국 이것이 진정한 한국문화다. 한류 열풍에 감탄하는 해외 ...,2020-07-09T07:55:16Z,10027,144,23,0,20
82,"해외반응 일본반응 한국의 현대차 수소 전기 트럭을 세계 최초로 양산 , 유럽 스위스 수출 ! 망연자실한 일본 ! 기업경제순위 !",T8pmA-K9GnE,대고구려제국,UCZcAFmohWEhKP2XA3Zf766g,해외반응 #외국인반응 #네티즌반응 인기급상승동영상1위 스위스 해외 수출 네티즌반응 세계가 주목하는 한국의 전기 자동차 기술 ! 이것을 믿을수없다는 아베 일본 ...,2020-07-11T05:07:05Z,9304,250,11,0,17
83,"[단독해외반응] 대놓고 한국 사무총장 막겠다는 일본, 결국 폭발한 해외 네티즌들 반응//일본은 정말 부끄러움의 극치다",25OTPx4UUJM,존크TV,UCitaXlLp5Oy0aKmH2_y0xFw,구독하기 : https://bit.ly/39beO6A 영상을 시청해주셔서 감사합니다. #해외반응#사무총장#외신반응.,2020-07-13T03:00:00Z,34215,1373,17,0,59
84,[Full.ver] 제철소의 색다른 사운드로 재창조된 헨리(Henry) - Believer♬,EU_JGT55vN0,Beginagain 비긴어게인,UC8WoHUeN-eLynnLKGkwajYQ,헨리(Henry) - Believer♬ 〈비긴어게인 코리아〉 미공개 영상은 '비긴어게인 유튜브 채널'에서 보실 수 있습니다 〈비긴어게인 코리아〉 매주 일요일 밤 11시 방송!,2020-07-12T14:33:29Z,8118506,269640,1451,0,14583
85,[일본반응] 아이즈원으로 본 왜 일본 아이돌이 한국 K-POP에 진출하는가 &#39;일본 남성들은 장식된 인형만을 원해&#39;,kFHqK8PfQBg,세계댓글,UC8RQXRTUOe_sNqqKgRJd-DQ,"[세계댓글] 재미있게 보셨다면 좋아요 구독 부탁드리며 재미있게 봐주셔서 감사합니다. 구독하기 ☞ http://bitly.kr/SpVV5uJivIZ 아이즈원, 트와이스, NiziU 등 많은 ...",2020-07-12T03:50:36Z,129125,1446,74,0,355
86,🔥[일본반응 폭발] &#39;일본인들의 가슴을 후벼 팠던... 📢역대 한국 드라마 TOP 25! #일본반응#한류#한국드라마,JXp8xkl9ygk,서툰TV,UCcweYi1n6_Ams6Ioao5nadA,최근 일본에서 '사랑의 불시착'과 '이태원클라쓰'가 큰 인기몰이를 하고 있는데요~ 그렇다면 한류 드라마는 왜 일본에서 인기가 많을까요? 아마도 그건 예전부터 일본 ...,2020-07-14T21:00:09Z,2931,62,4,0,20
87,막걸리 빚는 미국 남자✨ 한국 전통주 소믈리에가 된 사나이 [무엇이든 물어보살],VohnOolm2oI,KBS N,UCr0adenI5KeQFJkMIGjq5qw,이곳이 Korean Bosaljib? ▷ 상담신청 : kbsbosal@naver.com ▷ KBS Joy #무엇이든물어보살 매주 월요일 저녁 8시 30분☆ ▷ 클립 더 보기 ...,2020-07-12T22:00:04Z,400652,4859,91,0,750
88,"(해외반응),일본반응,한국의 블랙핑크 가 해외에폭발적으로일으키고 있는 한복 신드롬에 질투를넘어서 한복의역사마저 날조를... HOW YOU LIKE THAT 일본 해외 네티즌 반응.",TcOqANaZfg0,세상통 해외반응,UCorzNmtkrbCgjF9kpP8werg,"(해외반응),일본반응,한국의 블랙핑크 가 해외에폭발적으로일으키고 있는 한복 신드롬에 질투를넘어역사까지날조하려드는이들이있는데, HOW YOU LIKE THAT ...",2020-07-11T00:00:03Z,1659,24,5,0,7
89,"넷플릭스 한국 드라마, 콘텐츠 해외반응 폭발적! 전세계 차트 점령한 상황",E24U0w76mDE,뉴스트래커,UC4Dk6KUa9NsSE7MdPm9x3Eg,"이번 영상에서는 폭발적인 해외반응을 얻고 있고 한국 드라마, 콘텐츠들이 넷플릭스 해외 차트를 점령한 상황에 대해 살펴보겠습니다. - 세계인의 뜨거운 반응을 ...",2020-07-11T04:10:17Z,118252,2227,73,0,122
90,해외반응 일본반응 한국의 KFX 전투기를 이기겠다는 일본의 전투기 개발 시작부터 멸망 위기 ! F-35 100대 구매 한국의 기회 세계 강대국 한국군 !,b_4-oac0H0Q,대고구려제국,UCZcAFmohWEhKP2XA3Zf766g,한국의 KFX 전투기 를 상대로 기술 발전에서 이기겠다는 아베 일본 ! 세계속의 중심 한국군의 강대국 군사력 ! 현무 미사일 FA-50 T-50 훈련기 미국 수출 스텔스 F-35 ...,2020-07-13T11:04:30Z,33297,579,18,0,44
91,[일본반응] 스타가 되려고 한국행하는 일본인들 &quot;일본의 미래는 밝지않다&quot;,vnsp7tidqgY,베이비버그 BabyBug,UCwi3lDb3ovlUO_Ds6QfdKqA,"""구독과 좋아요 그리고 ""알림설정""을 꼭 눌러주세요"" ""생각은 댓글에 남겨주세요"" (내용) ▷지금, 재능있는 일본 젊은이들이 구태의연한 일본식 시스템의 한계를 느껴 ...",2020-07-10T10:00:18Z,96024,1832,85,0,213
92,[페루반응] 한국에 수출되는 자국 아보카도 소식에 애국심 폭발하는 페루 네티즌들,HkoTDE2j_Ik,남미남자,UCKrXBdpehmqMtSeJBtugvjQ,관련영상* https://youtu.be/tseUw0aXm3w *관련링크* ...,2020-07-09T22:02:39Z,160494,3119,59,0,364
93,[베트남현지반응] EU-베트남 FTA 체결 소식에 한국 기업에게 애원하는 배은망덕 베트남 국민반응,qPHWF-ZCGUw,존크TV,UCitaXlLp5Oy0aKmH2_y0xFw,구독하기 : https://bit.ly/39beO6A 영상을 시청해주셔서 감사합니다. #베트남반응#해외반응#베트남현지반응.,2020-07-14T03:00:07Z,79060,2208,91,0,187
94,"[일본반응]한국 영화 &#39;말모이&#39; 일본에서 개봉 돼 화제 &quot;새삼 알았다... 조선어 말살의 흔적&quot;, 일본정부가 숨기려던 일제의 흉악함의 증거라는 일본 네티즌",LqCLP9lgOnE,이슈라이브 [ISSUE LIVE],UCYU5jDLW0LtTIz162Z-N7DA,'구독'과 '좋아요'는 큰 힘이 됩니다. ○여러분들의 응원이 하루종일 자료수집 및 분석 그리고 공부하는 저에게 큰 힘이 됩니다. ○여러분들의 생각을 댓글에 적어 ...,2020-07-13T09:30:01Z,6420,204,7,0,29
95,[최종회] 김예지 - TOMBOY | 세미파이널 | 보이스 코리아 2020,vSRG-jH24UU,The Voice of Korea,UCOAkbNeyzMPzhw94npgdS_g,[최종회] 김예지 - TOMBOY | 세미파이널 | 보이스 코리아 2020 당신의 목소리로 세상을 TURN하라! Mnet ＜보이스 코리아 2020＞ 그동안 사랑해주셔서 감사합니다.,2020-07-10T10:37:14Z,2201542,32286,459,0,2791
96,한국 코로나19 확산세에 대한 해외 언론 반응,jhF-tZ9zGtY,지식코인,UCRHWNhzcC-lJZqmel-4ViBQ,최근 확산하고 있는 한국의 코로나 확산세를 해외 언론은 어떻게 보고있을까?,2020-07-10T08:32:35Z,211,5,0,0,1
97,문 대통령 &quot;일본과 다른 &#39;한국의 길&#39; 가겠다&quot; (2020.07.09/5MBC뉴스),FwX6s0S9OvI,MBCNEWS,UCF4Wxdo3inmxP-Y59wXDsFw,일본의 수출규제조치 1년을 맞아 문재인 대통령은 '수세적 대응'에서 '도약'으로 정책을 전환하는'소재·부품·장비 이른바 소부장2.0 전략'을 발표했습니다. 특히 글로벌 ...,2020-07-09T08:13:31Z,124378,2696,219,0,1240
98,[KBO 해외반응] 브랜든 반즈의 자가격리는 한국 맥주와 함께!,EI7QCNVXnK0,[탁TV] TakTV,UC83lZNnRsoIeeXACPuC7AaQ,엘지와 두산의 주중 1차전 경기 주요 장면! - 한화의 새로운 외국인 선수 브랜든 반즈의 자가격리 인터뷰! * E-mail: woost619@hotmail.com * Facebook: ...,2020-07-08T02:00:00Z,24794,546,10,0,44
99,"[일본 반응] &#39;지구조차 도와주지 않는 일본, 이제는 한국을 보고 배워야할 때&#39;  건국이래 가장 큰 위기에 봉착했다는 일본의 현재 상황",YPWj6W-Jz8w,팩튜브,UCMYdWhFzXlu4b7KViEUmTWg,"안녕하세요! 팩트 기반 정보 전달 채널, 팩튜브입니다. 이번 영상에서는 건국 이래 가장 큰 위기에 봉착했다는 일본의 현재 상황과 그에 대한 일본 네티즌들의 반응을 ...",2020-07-11T06:34:48Z,32298,1013,30,0,84
100,[해외반응] 한국 레전드방송사고를 보고 빵터진 외국인 반응,lc2ZktSTSkQ,유럽 속 한국KOREA IN EUROPE,UCpDgjPpKgp1S_Z-TLiCqoNQ,방송사고 #레전드방송 Thanks for watching :) Coming up with more reactions! 참여 인스타그램 @ckppraha Follow us below! 아래 팔로우하세요 Instagram ...,2020-07-15T09:00:40Z,340533,3514,107,0,154
101,"전투식량, 한국과자 먹어본 미국인 반응, 한국과자 반응, /국제커플/미국 일상 브이로그/외국에서 살기/외국 브이로그,미국엄마와 아기/ 미국인와이프 한미국제커플 한국아빠미국엄마",jJQIRe4dNEU,이사벨아빠 Isabelle Daddy,UC912Q30VlIig5POHn1caiYg,외국인반응#한국아빠미국엄마#외국인와이프#한국과자 안녕하세요 대구에서 태어나 어쩌다보니 미국에 살고 있는 이사벨 아빠입니다. 한국에서 보내온 옛날 과자를 ...,2020-07-18T08:47:39Z,59691,3300,23,0,391
102,한국의 &#39;매너손&#39;을 처음 본 미국인 반응,yPShH5UJOKU,에이 스토리 A STORY,UCudezj2i6R94QOPqGJhbZwg,일상생활에서 쉽게 찾아볼 수 있는 매너손! 한국에만 존재한다는 것 아셨나요? 한국 연예인들의 매너손 짤을 본 에밀리의 반응! 궁금하시지 않으신가요? 지금 바로 ...,2020-07-18T05:30:03Z,794643,7772,118,0,792
103,한국이 적인가?#일본방송#일본반응#한일관계#한일자막,DV4Kr0PkF8E,조문주 강의실,UC8WzOoNEJiT_9_lAvvGvvmA,"야마구치 지로(정치학자, 법정대 교수) 산산조각난 일본 https://youtu.be/PH5LmLgngeM 일본의 모습을 객관적으로 바라보고, 일본 사회의 다양한 목소리를 전하고 ...",2020-07-21T08:15:00Z,25847,374,8,0,39
104,한국의 무인가게를 처음 직접 가본 미국인 반응,IQFg-CdoH6M,어썸 코리아 Awesome KOREA,UC9HNi_aAXBgpI2zhibOAfAA,요즘 이곳저곳 많이 생기고 있는 한국의 무인 가게! 미국인이 직접 가보면 어떨까요? ♥영상이 재미있으셨다면 구독 좋아요 누르는 센스! ♥출연자분들이 체험해 ...,2020-07-21T09:30:01Z,50503,1725,17,0,180
105,&quot;한국 서울의 밤하늘&quot; 미국에서 재조명되자 충격받은 해외반응 &quot;한국이니까 가능하다&quot; 상반되는 일본반응,mnYRkTk2wZM,세상을말하다,UCSIx66_89zLSFOucZuBqxMQ,구독하기 : https://bit.ly/34TlXrB 응원의 드론쇼를 보여줬습니다. 그리고 많은 한국 사람과 해외 사람들에게 감동을 주며 큰 이슈가 되기도 했었죠. 한 독일 매체에서 이 ...,2020-07-17T09:12:04Z,237980,4517,173,0,410
